N,Function,Measurement_ms
512,cuBLAS,0.037159
512,cuBLAS,0.036979
512,cuBLAS,0.03741
512,cuBLAS,0.03733
512,cuBLAS,0.03734
512,cuBLAS,0.037431
512,cuBLAS,0.037019
512,cuBLAS,0.03696
512,cuBLAS,0.03731
512,cuBLAS,0.03749
512,cuBLAS,0.038092
512,cuBLAS,0.038793
512,cuBLAS,0.038191
512,cuBLAS,0.038522
512,cuBLAS,0.038152
512,cuBLAS,0.038352
512,cuBLAS,0.03727
512,cuBLAS,0.03702
512,cuBLAS,0.036999
512,cuBLAS,0.03729
512,cuBLAS,0.037439
512,cuBLAS,0.03736
512,cuBLAS,0.036739
512,cuBLAS,0.03734
512,cuBLAS,0.037441
512,cuBLAS,0.037139
512,cuBLAS,0.03716
512,cuBLAS,0.03738
512,cuBLAS,0.037279
512,cuBLAS,0.036749
512,cuBLAS,0.036699
512,cuBLAS,0.038612
512,cuBLAS,0.038853
512,cuBLAS,0.038682
512,cuBLAS,0.038312
512,cuBLAS,0.038913
512,cuBLAS,0.037169
512,cuBLAS,0.036689
512,cuBLAS,0.036599
512,cuBLAS,0.03742
512,cuBLAS,0.03733
512,cuBLAS,0.03717
512,cuBLAS,0.0375
512,cuBLAS,0.03742
512,cuBLAS,0.037711
512,cuBLAS,0.036589
512,cuBLAS,0.036448
512,cuBLAS,0.037561
512,cuBLAS,0.036649
512,cuBLAS,0.03713
512,cuBLAS,0.036709
512,cuBLAS,0.03755
512,cuBLAS,0.03739
512,cuBLAS,0.03773
512,cuBLAS,0.036909
512,cuBLAS,0.03721
512,cuBLAS,0.03747
512,cuBLAS,0.036899
512,cuBLAS,0.036869
512,cuBLAS,0.037651
512,cuBLAS,0.03749
512,cuBLAS,0.03687
512,cuBLAS,0.036638
512,cuBLAS,0.038532
512,cuBLAS,0.038713
512,cuBLAS,0.038131
512,cuBLAS,0.039144
512,cuBLAS,0.038642
512,cuBLAS,0.038061
512,cuBLAS,0.03751
512,cuBLAS,0.036749
512,cuBLAS,0.036999
512,cuBLAS,0.03737
512,cuBLAS,0.036979
512,cuBLAS,0.036519
512,cuBLAS,0.03728
512,cuBLAS,0.037019
512,cuBLAS,0.03747
512,cuBLAS,0.037059
512,cuBLAS,0.037139
512,cuBLAS,0.037471
512,cuBLAS,0.036819
512,cuBLAS,0.036889
512,cuBLAS,0.03741
512,cuBLAS,0.03761
512,cuBLAS,0.037279
512,cuBLAS,0.03687
512,cuBLAS,0.0371
512,cuBLAS,0.037339
512,cuBLAS,0.038402
512,cuBLAS,0.038111
512,cuBLAS,0.038011
512,cuBLAS,0.038102
512,cuBLAS,0.037651
512,cuBLAS,0.038402
512,cuBLAS,0.039183
512,cuBLAS,0.03762
512,cuBLAS,0.03693
512,cuBLAS,0.036989
512,cuBLAS,0.03731
512,cuBLAS,0.03706
512,cuBLAS,0.036248
512,cuBLAS,0.037741
512,cuBLAS,0.036829
512,cuBLAS,0.03727
512,cuBLAS,0.037179
512,cuBLAS,0.036849
512,cuBLAS,0.03743
512,cuBLAS,0.036789
512,cuBLAS,0.036669
512,cuBLAS,0.036719
512,cuBLAS,0.03755
512,cuBLAS,0.037089
512,cuBLAS,0.036328
512,cuBLAS,0.03726
512,cuBLAS,0.03735
512,cuBLAS,0.03707
512,cuBLAS,0.037079
512,cuBLAS,0.036769
512,cuBLAS,0.03751
512,cuBLAS,0.036959
512,cuBLAS,0.03752
512,cuBLAS,0.03736
512,cuBLAS,0.037591
512,cuBLAS,0.03748
512,cuBLAS,0.03729
512,cuBLAS,0.037169
512,cuBLAS,0.03719
512,cuBLAS,0.03696
512,cuBLAS,0.038672
512,cuBLAS,0.037771
512,cuBLAS,0.03734
512,cuBLAS,0.03729
512,cuBLAS,0.036929
512,cuBLAS,0.036689
512,cuBLAS,0.03744
512,cuBLAS,0.037249
512,cuBLAS,0.03769
512,cuBLAS,0.038332
512,cuBLAS,0.038882
512,cuBLAS,0.038573
512,cuBLAS,0.038472
512,cuBLAS,0.038441
512,cuBLAS,0.038963
512,cuBLAS,0.03751
512,cuBLAS,0.037339
512,cuBLAS,0.036719
512,cuBLAS,0.037169
512,cuBLAS,0.03721
512,cuBLAS,0.03733
512,cuBLAS,0.036568
512,cuBLAS,0.03747
512,cuBLAS,0.03761
512,cuBLAS,0.03743
512,cuBLAS,0.03736
512,cuBLAS,0.03735
512,cuBLAS,0.037259
512,cuBLAS,0.03756
512,cuBLAS,0.0374
512,cuBLAS,0.03722
512,cuBLAS,0.03701
512,cuBLAS,0.0372
512,cuBLAS,0.03715
512,cuBLAS,0.03752
512,cuBLAS,0.03692
512,cuBLAS,0.037149
512,cuBLAS,0.036798
512,cuBLAS,0.03726
512,cuBLAS,0.03729
512,cuBLAS,0.036929
512,cuBLAS,0.03728
512,cuBLAS,0.038603
512,cuBLAS,0.038723
512,cuBLAS,0.038342
512,cuBLAS,0.037971
512,cuBLAS,0.038822
512,cuBLAS,0.038733
512,cuBLAS,0.03722
512,cuBLAS,0.03727
512,cuBLAS,0.037491
512,cuBLAS,0.03742
512,cuBLAS,0.03701
512,cuBLAS,0.0373
512,cuBLAS,0.036999
512,cuBLAS,0.03731
512,cuBLAS,0.03729
512,cuBLAS,0.037009
512,cuBLAS,0.03729
512,cuBLAS,0.037401
512,cuBLAS,0.037099
512,cuBLAS,0.037239
512,cuBLAS,0.03735
512,cuBLAS,0.03748
512,cuBLAS,0.03738
512,cuBLAS,0.036859
512,cuBLAS,0.03761
512,cuBLAS,0.037651
512,cuBLAS,0.038522
512,cuBLAS,0.038462
512,cuBLAS,0.038672
512,cuBLAS,0.038282
512,cuBLAS,0.038362
512,cuBLAS,0.038081
512,cuBLAS,0.037952
512,cuBLAS,0.03728
512,cuBLAS,0.03728
512,cuBLAS,0.03721
512,cuBLAS,0.03739
512,cuBLAS,0.03698
512,cuBLAS,0.03723
512,cuBLAS,0.036779
512,cuBLAS,0.037139
512,cuBLAS,0.036889
512,cuBLAS,0.037049
512,cuBLAS,0.03731
512,cuBLAS,0.03758
512,cuBLAS,0.03695
512,cuBLAS,0.036889
512,cuBLAS,0.037381
512,cuBLAS,0.03781
512,cuBLAS,0.036759
512,cuBLAS,0.036719
512,cuBLAS,0.03734
512,cuBLAS,0.037681
512,cuBLAS,0.03723
512,cuBLAS,0.03719
512,cuBLAS,0.037199
512,cuBLAS,0.03741
512,cuBLAS,0.036899
512,cuBLAS,0.03709
512,cuBLAS,0.03693
512,cuBLAS,0.0375
512,cuBLAS,0.036989
512,cuBLAS,0.037139
512,cuBLAS,0.037179
512,cuBLAS,0.03755
512,cuBLAS,0.0374
512,cuBLAS,0.03716
512,cuBLAS,0.036689
512,cuBLAS,0.0373
512,cuBLAS,0.03718
512,cuBLAS,0.03753
512,cuBLAS,0.03733
512,cuBLAS,0.03774
512,cuBLAS,0.037039
512,cuBLAS,0.038603
512,cuBLAS,0.038532
512,cuBLAS,0.038752
512,cuBLAS,0.038533
512,cuBLAS,0.037099
512,cuBLAS,0.036949
512,cuBLAS,0.03716
512,cuBLAS,0.03733
512,cuBLAS,0.03736
512,cuBLAS,0.03731
512,cuBLAS,0.037931
512,cuBLAS,0.03763
512,cuBLAS,0.036939
512,cuBLAS,0.036969
512,cuBLAS,0.03727
512,cuBLAS,0.03755
512,cuBLAS,0.03709
512,cuBLAS,0.036749
512,cuBLAS,0.037631
512,cuBLAS,0.037269
512,cuBLAS,0.03741
512,cuBLAS,0.036699
512,cuBLAS,0.037781
512,cuBLAS,0.036929
512,cuBLAS,0.037169
512,cuBLAS,0.03703
512,cuBLAS,0.03741
512,cuBLAS,0.03737
512,cuBLAS,0.03728
512,cuBLAS,0.03729
512,cuBLAS,0.03735
512,cuBLAS,0.038152
512,cuBLAS,0.038021
512,cuBLAS,0.038202
512,cuBLAS,0.038622
512,cuBLAS,0.038912
512,cuBLAS,0.038502
512,cuBLAS,0.03731
512,cuBLAS,0.03736
512,cuBLAS,0.037089
512,cuBLAS,0.036829
512,cuBLAS,0.036929
512,cuBLAS,0.037731
512,cuBLAS,0.037119
512,cuBLAS,0.0374
512,cuBLAS,0.036799
512,cuBLAS,0.037541
512,cuBLAS,0.037249
512,cuBLAS,0.036909
512,cuBLAS,0.03718
512,cuBLAS,0.03736
512,cuBLAS,0.03744
512,cuBLAS,0.03731
512,cuBLAS,0.03742
512,cuBLAS,0.036929
512,cuBLAS,0.03712
512,cuBLAS,0.036899
512,cuBLAS,0.036979
512,cuBLAS,0.03713
512,cuBLAS,0.036909
512,cuBLAS,0.0373
512,cuBLAS,0.036959
512,cuBLAS,0.039203
512,cuBLAS,0.037189
512,cuBLAS,0.037019
512,cuBLAS,0.03735
512,cuBLAS,0.03705
512,cuBLAS,0.037731
512,cuBLAS,0.036749
512,cuBLAS,0.036629
512,cuBLAS,0.036939
512,cuBLAS,0.03725
512,cuBLAS,0.036749
512,cuBLAS,0.036688
512,cuBLAS,0.03727
512,cuBLAS,0.03763
512,cuBLAS,0.03726
512,cuBLAS,0.0374
512,cuBLAS,0.037661
512,cuBLAS,0.03704
512,cuBLAS,0.03722
512,cuBLAS,0.036959
512,cuBLAS,0.03711
512,cuBLAS,0.03761
512,cuBLAS,0.036979
512,cuBLAS,0.038372
512,cuBLAS,0.039104
512,cuBLAS,0.038172
512,cuBLAS,0.038151
512,cuBLAS,0.037911
512,cuBLAS,0.038392
512,cuBLAS,0.038041
512,cuBLAS,0.03741
512,cuBLAS,0.037109
512,cuBLAS,0.037731
512,cuBLAS,0.036909
512,cuBLAS,0.0372
512,cuBLAS,0.03731
512,cuBLAS,0.03739
512,cuBLAS,0.03741
512,cuBLAS,0.037259
512,cuBLAS,0.03717
512,cuBLAS,0.037
512,cuBLAS,0.036869
512,cuBLAS,0.03737
512,cuBLAS,0.036799
512,cuBLAS,0.039033
512,cuBLAS,0.038873
512,cuBLAS,0.037981
512,cuBLAS,0.037891
512,cuBLAS,0.03711
512,cuBLAS,0.03729
512,cuBLAS,0.036729
512,cuBLAS,0.03718
512,cuBLAS,0.03741
512,cuBLAS,0.037461
512,cuBLAS,0.036498
512,cuBLAS,0.03736
512,cuBLAS,0.038553
512,cuBLAS,0.038722
512,cuBLAS,0.038722
512,cuBLAS,0.038372
512,cuBLAS,0.038652
512,cuBLAS,0.038312
512,cuBLAS,0.036769
512,cuBLAS,0.036869
512,cuBLAS,0.03751
512,cuBLAS,0.036959
512,cuBLAS,0.036949
512,cuBLAS,0.036898
512,cuBLAS,0.037019
512,cuBLAS,0.03757
512,cuBLAS,0.03706
512,cuBLAS,0.0373
512,cuBLAS,0.037199
512,cuBLAS,0.03763
512,cuBLAS,0.037341
512,cuBLAS,0.03735
512,cuBLAS,0.038542
512,cuBLAS,0.038112
512,cuBLAS,0.038071
512,cuBLAS,0.038422
512,cuBLAS,0.038522
512,cuBLAS,0.038673
512,cuBLAS,0.038352
512,cuBLAS,0.036809
512,cuBLAS,0.037581
512,cuBLAS,0.036909
512,cuBLAS,0.03748
512,cuBLAS,0.036939
512,cuBLAS,0.0375
512,cuBLAS,0.03742
512,cuBLAS,0.03699
512,cuBLAS,0.037139
512,cuBLAS,0.03695
512,cuBLAS,0.037571
512,cuBLAS,0.03727
512,cuBLAS,0.037209
512,cuBLAS,0.037511
512,cuBLAS,0.036949
512,cuBLAS,0.037159
512,cuBLAS,0.036728
512,cuBLAS,0.037701
512,cuBLAS,0.037511
512,cuBLAS,0.03733
512,cuBLAS,0.03726
512,cuBLAS,0.0372
512,cuBLAS,0.037029
512,cuBLAS,0.036889
512,cuBLAS,0.03719
512,cuBLAS,0.03747
512,cuBLAS,0.036909
512,cuBLAS,0.037239
512,cuBLAS,0.036829
512,cuBLAS,0.03758
512,cuBLAS,0.037229
512,cuBLAS,0.0371
512,cuBLAS,0.03725
512,cuBLAS,0.037611
512,cuBLAS,0.03726
512,cuBLAS,0.037881
512,cuBLAS,0.036779
512,cuBLAS,0.037451
512,cuBLAS,0.037069
512,cuBLAS,0.037019
512,cuBLAS,0.038302
512,cuBLAS,0.03754
512,cuBLAS,0.03777
512,cuBLAS,0.037571
512,cuBLAS,0.037851
512,cuBLAS,0.037581
512,cuBLAS,0.037871
512,cuBLAS,0.03732
512,cuBLAS,0.037871
512,cuBLAS,0.03735
512,cuBLAS,0.03748
512,cuBLAS,0.03724
512,cuBLAS,0.037461
512,cuBLAS,0.03688
512,cuBLAS,0.0374
512,cuBLAS,0.037871
512,cuBLAS,0.0373
512,cuBLAS,0.037741
512,cuBLAS,0.0369
512,cuBLAS,0.037861
512,cuBLAS,0.037591
512,cuBLAS,0.037189
512,cuBLAS,0.037921
512,cuBLAS,0.03767
512,cuBLAS,0.037891
512,cuBLAS,0.037049
512,cuBLAS,0.03739
512,cuBLAS,0.038492
512,cuBLAS,0.038412
512,cuBLAS,0.038782
512,cuBLAS,0.038282
512,cuBLAS,0.038302
512,cuBLAS,0.037701
512,cuBLAS,0.03731
512,cuBLAS,0.037109
512,cuBLAS,0.03709
512,cuBLAS,0.036709
512,cuBLAS,0.03736
512,cuBLAS,0.037039
512,cuBLAS,0.03734
512,cuBLAS,0.036969
512,cuBLAS,0.037309
512,cuBLAS,0.03703
512,cuBLAS,0.0373
512,cuBLAS,0.036809
512,cuBLAS,0.03744
512,cuBLAS,0.03738
512,cuBLAS,0.03754
512,cuBLAS,0.036849
512,cuBLAS,0.03728
512,cuBLAS,0.03735
512,cuBLAS,0.0371
512,cuBLAS,0.036849
512,cuBLAS,0.03737
512,cuBLAS,0.036859
512,cuBLAS,0.03721
512,cuBLAS,0.03725
512,cuBLAS,0.03734
512,cuBLAS,0.036819
512,cuBLAS,0.03747
512,cuBLAS,0.038532
512,cuBLAS,0.038502
512,cuBLAS,0.038612
512,cuBLAS,0.038553
512,cuBLAS,0.038432
512,cuBLAS,0.03725
512,cuBLAS,0.03748
512,cuBLAS,0.03727
512,cuBLAS,0.037149
512,cuBLAS,0.03719
512,cuBLAS,0.03742
512,cuBLAS,0.03725
512,cuBLAS,0.037179
512,cuBLAS,0.03733
512,cuBLAS,0.03747
512,cuBLAS,0.03734
512,cuBLAS,0.03718
512,cuBLAS,0.037641
512,cuBLAS,0.03722
512,cuBLAS,0.03735
512,cuBLAS,0.037471
512,cuBLAS,0.03736
512,cuBLAS,0.03729
512,cuBLAS,0.036869
512,cuBLAS,0.03698
512,cuBLAS,0.03744
512,cuBLAS,0.03721
512,cuBLAS,0.03739
512,cuBLAS,0.037199
512,cuBLAS,0.03713
512,cuBLAS,0.03739
512,cuBLAS,0.03714
512,cuBLAS,0.03713
512,cuBLAS,0.037571
512,cuBLAS,0.0376
512,cuBLAS,0.037551
512,cuBLAS,0.036659
512,cuBLAS,0.037019
512,cuBLAS,0.037711
512,cuBLAS,0.03701
512,cuBLAS,0.0373
512,cuBLAS,0.03754
512,cuBLAS,0.03737
512,cuBLAS,0.037059
512,cuBLAS,0.037361
512,cuBLAS,0.0373
512,cuBLAS,0.037229
512,cuBLAS,0.036678
512,cuBLAS,0.03735
512,cuBLAS,0.03741
512,cuBLAS,0.03743
512,cuBLAS,0.037189
512,cuBLAS,0.03696
512,cuBLAS,0.037611
512,cuBLAS,0.03754
512,cuBLAS,0.038191
512,cuBLAS,0.037691
512,cuBLAS,0.038232
512,cuBLAS,0.038132
512,cuBLAS,0.038282
512,cuBLAS,0.037089
512,cuBLAS,0.03768
512,cuBLAS,0.03707
512,cuBLAS,0.037009
512,cuBLAS,0.03725
512,cuBLAS,0.03765
512,cuBLAS,0.03719
512,cuBLAS,0.03706
512,cuBLAS,0.03719
512,cuBLAS,0.036999
512,cuBLAS,0.03752
512,cuBLAS,0.03734
512,cuBLAS,0.037019
512,cuBLAS,0.0377
512,cuBLAS,0.038702
512,cuBLAS,0.038673
512,cuBLAS,0.038352
512,cuBLAS,0.038512
512,cuBLAS,0.038472
512,cuBLAS,0.03712
512,cuBLAS,0.037029
512,cuBLAS,0.0372
512,cuBLAS,0.037611
512,cuBLAS,0.0373
512,cuBLAS,0.036979
512,cuBLAS,0.03725
512,cuBLAS,0.037099
512,cuBLAS,0.036929
512,cuBLAS,0.03738
512,cuBLAS,0.03744
512,cuBLAS,0.037811
512,cuBLAS,0.037169
512,cuBLAS,0.037411
512,cuBLAS,0.037451
512,cuBLAS,0.037901
512,cuBLAS,0.036909
512,cuBLAS,0.036959
512,cuBLAS,0.037691
512,cuBLAS,0.037831
512,cuBLAS,0.038282
512,cuBLAS,0.036528
512,cuBLAS,0.036889
512,cuBLAS,0.03706
512,cuBLAS,0.037721
512,cuBLAS,0.03741
512,cuBLAS,0.03763
512,cuBLAS,0.03776
512,cuBLAS,0.039003
512,cuBLAS,0.038302
512,cuBLAS,0.038532
512,cuBLAS,0.038523
512,cuBLAS,0.038613
512,cuBLAS,0.03727
512,cuBLAS,0.036889
512,cuBLAS,0.03732
512,cuBLAS,0.036839
512,cuBLAS,0.03682
512,cuBLAS,0.036959
512,cuBLAS,0.037761
512,cuBLAS,0.0372
512,cuBLAS,0.037089
512,cuBLAS,0.037039
512,cuBLAS,0.037069
512,cuBLAS,0.03736
512,cuBLAS,0.03697
512,cuBLAS,0.03737
512,cuBLAS,0.03718
512,cuBLAS,0.03729
512,cuBLAS,0.038121
512,cuBLAS,0.0373
512,cuBLAS,0.036949
512,cuBLAS,0.036869
512,cuBLAS,0.036778
512,cuBLAS,0.03724
512,cuBLAS,0.038763
512,cuBLAS,0.038522
512,cuBLAS,0.038162
512,cuBLAS,0.038682
512,cuBLAS,0.038502
512,cuBLAS,0.038422
512,cuBLAS,0.038412
512,cuBLAS,0.038703
512,cuBLAS,0.03699
512,cuBLAS,0.036859
512,cuBLAS,0.03723
512,cuBLAS,0.03724
512,cuBLAS,0.03745
512,cuBLAS,0.037269
512,cuBLAS,0.03684
512,cuBLAS,0.03762
512,cuBLAS,0.03757
512,cuBLAS,0.03722
512,cuBLAS,0.03739
512,cuBLAS,0.03716
512,cuBLAS,0.03737
512,cuBLAS,0.03746
512,cuBLAS,0.03723
512,cuBLAS,0.037019
512,cuBLAS,0.037471
512,cuBLAS,0.0373
512,cuBLAS,0.036929
512,cuBLAS,0.037511
512,cuBLAS,0.03726
512,cuBLAS,0.036979
512,cuBLAS,0.037059
512,cuBLAS,0.037511
512,cuBLAS,0.037129
512,cuBLAS,0.036809
512,cuBLAS,0.037299
512,cuBLAS,0.03739
512,cuBLAS,0.03726
512,cuBLAS,0.036929
512,cuBLAS,0.0369
512,cuBLAS,0.03743
512,cuBLAS,0.037441
512,cuBLAS,0.036859
512,cuBLAS,0.03709
512,cuBLAS,0.03748
512,cuBLAS,0.036819
512,cuBLAS,0.037731
512,cuBLAS,0.038232
512,cuBLAS,0.038081
512,cuBLAS,0.038492
512,cuBLAS,0.038492
512,cuBLAS,0.038622
512,cuBLAS,0.038823
512,cuBLAS,0.036899
512,cuBLAS,0.03701
512,cuBLAS,0.037049
512,cuBLAS,0.037089
512,cuBLAS,0.037419
512,cuBLAS,0.037039
512,cuBLAS,0.03697
512,cuBLAS,0.03765
512,cuBLAS,0.038211
512,cuBLAS,0.038321
512,cuBLAS,0.037991
512,cuBLAS,0.038612
512,cuBLAS,0.038682
512,cuBLAS,0.037842
512,cuBLAS,0.03767
512,cuBLAS,0.037129
512,cuBLAS,0.03742
512,cuBLAS,0.0368
512,cuBLAS,0.036789
512,cuBLAS,0.037661
512,cuBLAS,0.03749
512,cuBLAS,0.03738
512,cuBLAS,0.03726
512,cuBLAS,0.037359
512,cuBLAS,0.037139
512,cuBLAS,0.03723
512,cuBLAS,0.037099
512,cuBLAS,0.038322
512,cuBLAS,0.038583
512,cuBLAS,0.038642
512,cuBLAS,0.038522
512,cuBLAS,0.038372
512,cuBLAS,0.038523
512,cuBLAS,0.037781
512,cuBLAS,0.036989
512,cuBLAS,0.037621
512,cuBLAS,0.03755
512,cuBLAS,0.036849
512,cuBLAS,0.036959
512,cuBLAS,0.03728
512,cuBLAS,0.036659
512,cuBLAS,0.036879
512,cuBLAS,0.036628
512,cuBLAS,0.037361
512,cuBLAS,0.03776
512,cuBLAS,0.0375
512,cuBLAS,0.03734
512,cuBLAS,0.03726
512,cuBLAS,0.037561
512,cuBLAS,0.03741
512,cuBLAS,0.03692
512,cuBLAS,0.03755
512,cuBLAS,0.03752
512,cuBLAS,0.03757
512,cuBLAS,0.038452
512,cuBLAS,0.038392
512,cuBLAS,0.038312
512,cuBLAS,0.038452
512,cuBLAS,0.038032
512,cuBLAS,0.038542
512,cuBLAS,0.038782
512,cuBLAS,0.036779
512,cuBLAS,0.037149
512,cuBLAS,0.0375
512,cuBLAS,0.03725
512,cuBLAS,0.03731
512,cuBLAS,0.03712
512,cuBLAS,0.03758
512,cuBLAS,0.03739
512,cuBLAS,0.03697
512,cuBLAS,0.03738
512,cuBLAS,0.03702
512,cuBLAS,0.03719
512,cuBLAS,0.036859
512,cuBLAS,0.03715
512,cuBLAS,0.03727
512,cuBLAS,0.036999
512,cuBLAS,0.03723
512,cuBLAS,0.037009
512,cuBLAS,0.03751
512,cuBLAS,0.03731
512,cuBLAS,0.038111
512,cuBLAS,0.037911
512,cuBLAS,0.038322
512,cuBLAS,0.038191
512,cuBLAS,0.038672
512,cuBLAS,0.038512
512,cuBLAS,0.03728
512,cuBLAS,0.03744
512,cuBLAS,0.03737
512,cuBLAS,0.036749
512,cuBLAS,0.03713
512,cuBLAS,0.03744
512,cuBLAS,0.036749
512,cuBLAS,0.036719
512,cuBLAS,0.03761
512,cuBLAS,0.041106
512,cuBLAS,0.036728
512,cuBLAS,0.036799
512,cuBLAS,0.03711
512,cuBLAS,0.038352
512,cuBLAS,0.038221
512,cuBLAS,0.038021
512,cuBLAS,0.038703
512,cuBLAS,0.038452
512,cuBLAS,0.037691
512,cuBLAS,0.036799
512,cuBLAS,0.037751
512,cuBLAS,0.03721
512,cuBLAS,0.036949
512,cuBLAS,0.03722
512,cuBLAS,0.03737
512,cuBLAS,0.03708
512,cuBLAS,0.037109
512,cuBLAS,0.036709
512,cuBLAS,0.037421
512,cuBLAS,0.0374
512,cuBLAS,0.03705
512,cuBLAS,0.036719
512,cuBLAS,0.03721
512,cuBLAS,0.03765
512,cuBLAS,0.037
512,cuBLAS,0.03706
512,cuBLAS,0.037209
512,cuBLAS,0.036929
512,cuBLAS,0.037801
512,cuBLAS,0.036919
512,cuBLAS,0.03768
512,cuBLAS,0.03698
512,cuBLAS,0.03743
512,cuBLAS,0.036809
512,cuBLAS,0.03733
512,cuBLAS,0.037199
512,cuBLAS,0.0375
512,cuBLAS,0.038352
512,cuBLAS,0.038863
512,cuBLAS,0.038812
512,cuBLAS,0.038432
512,cuBLAS,0.038522
512,cuBLAS,0.038072
512,cuBLAS,0.038071
512,cuBLAS,0.03722
512,cuBLAS,0.03708
512,cuBLAS,0.03727
512,cuBLAS,0.03722
512,cuBLAS,0.036679
512,cuBLAS,0.036789
512,cuBLAS,0.037581
512,cuBLAS,0.03741
512,cuBLAS,0.03709
512,cuBLAS,0.03758
512,cuBLAS,0.037199
512,cuBLAS,0.036999
512,cuBLAS,0.036919
512,cuBLAS,0.036919
512,cuBLAS,0.03747
512,cuBLAS,0.036869
512,cuBLAS,0.03705
512,cuBLAS,0.03693
512,cuBLAS,0.037891
512,cuBLAS,0.036779
512,cuBLAS,0.03735
512,cuBLAS,0.03721
512,cuBLAS,0.03729
512,cuBLAS,0.03738
512,cuBLAS,0.03784
512,cuBLAS,0.03728
512,cuBLAS,0.0377
512,cuBLAS,0.03735
512,cuBLAS,0.03718
512,cuBLAS,0.037109
512,cuBLAS,0.03745
512,cuBLAS,0.03759
512,cuBLAS,0.03701
512,cuBLAS,0.036899
512,cuBLAS,0.037249
512,cuBLAS,0.03695
512,cuBLAS,0.036869
512,cuBLAS,0.037491
512,cuBLAS,0.037099
512,cuBLAS,0.037199
512,cuBLAS,0.03684
512,cuBLAS,0.03725
512,cuBLAS,0.03729
512,cuBLAS,0.037831
512,cuBLAS,0.03728
512,cuBLAS,0.036709
512,cuBLAS,0.037791
512,cuBLAS,0.036859
512,cuBLAS,0.03722
512,cuBLAS,0.03688
512,cuBLAS,0.03769
512,cuBLAS,0.037811
512,cuBLAS,0.03726
512,cuBLAS,0.036759
512,cuBLAS,0.03726
512,cuBLAS,0.0375
512,cuBLAS,0.036669
512,cuBLAS,0.03708
512,cuBLAS,0.03734
512,cuBLAS,0.03694
512,cuBLAS,0.036749
512,cuBLAS,0.036879
512,cuBLAS,0.03736
512,cuBLAS,0.036959
512,cuBLAS,0.036759
512,cuBLAS,0.03721
512,cuBLAS,0.037821
512,cuBLAS,0.038723
512,cuBLAS,0.038311
512,cuBLAS,0.038141
512,cuBLAS,0.038603
512,cuBLAS,0.038212
512,cuBLAS,0.037009
512,cuBLAS,0.036798
512,cuBLAS,0.03721
512,cuBLAS,0.037069
512,cuBLAS,0.036929
512,cuBLAS,0.03715
512,cuBLAS,0.03751
512,cuBLAS,0.03703
512,cuBLAS,0.037009
512,cuBLAS,0.03722
512,cuBLAS,0.03731
512,cuBLAS,0.03709
512,cuBLAS,0.03723
512,cuBLAS,0.036949
512,cuBLAS,0.03748
512,cuBLAS,0.036879
512,cuBLAS,0.037089
512,cuBLAS,0.03724
512,cuBLAS,0.03745
512,cuBLAS,0.03746
512,cuBLAS,0.037641
512,cuBLAS,0.03722
512,cuBLAS,0.036989
512,cuBLAS,0.03691
512,cuBLAS,0.036749
512,cuBLAS,0.036949
512,cuBLAS,0.03716
512,cuBLAS,0.036929
512,cuBLAS,0.038372
512,cuBLAS,0.037971
512,cuBLAS,0.038813
512,cuBLAS,0.038112
512,cuBLAS,0.038051
512,cuBLAS,0.038311
512,cuBLAS,0.038161
512,cuBLAS,0.036959
512,cuBLAS,0.03737
512,cuBLAS,0.036729
512,cuBLAS,0.037571
512,cuBLAS,0.03701
512,cuBLAS,0.037009
512,cuBLAS,0.036809
512,cuBLAS,0.03758
512,cuBLAS,0.03718
512,cuBLAS,0.0369
512,cuBLAS,0.036979
512,cuBLAS,0.03719
512,cuBLAS,0.03704
512,cuBLAS,0.03728
512,cuBLAS,0.037029
512,cuBLAS,0.037249
512,cuBLAS,0.036859
512,cuBLAS,0.03732
512,cuBLAS,0.03711
512,cuBLAS,0.03757
512,cuBLAS,0.036939
512,cuBLAS,0.03742
512,cuBLAS,0.03739
512,cuBLAS,0.03726
512,cuBLAS,0.0372
512,cuBLAS,0.03705
512,cuBLAS,0.03714
512,cuBLAS,0.03755
512,cuBLAS,0.037279
512,cuBLAS,0.036959
512,cuBLAS,0.03738
512,cuBLAS,0.03713
512,cuBLAS,0.036969
512,cuBLAS,0.03741
512,cuBLAS,0.037149
512,cuBLAS,0.037099
512,cuBLAS,0.036969
512,cuBLAS,0.03733
512,cuBLAS,0.036869
512,cuBLAS,0.036789
512,cuBLAS,0.03727
512,cuBLAS,0.036739
512,cuBLAS,0.03729
512,cuBLAS,0.037761
512,cuBLAS,0.036789
512,cuBLAS,0.03739
512,cuBLAS,0.036569
512,cuBLAS,0.03711
512,cuBLAS,0.03756
512,cuBLAS,0.037149
512,cuBLAS,0.03717
512,cuBLAS,0.03725
512,cuBLAS,0.0374
512,cuBLAS,0.03754
512,cuBLAS,0.036979
512,cuBLAS,0.03775
512,cuBLAS,0.037551
512,cuBLAS,0.03729
512,cuBLAS,0.03733
512,cuBLAS,0.037481
512,cuBLAS,0.03712
512,cuBLAS,0.03737
512,cuBLAS,0.03741
512,cuBLAS,0.037661
512,cuBLAS,0.036859
512,cuBLAS,0.03744
512,cuBLAS,0.038422
512,cuBLAS,0.038502
512,cuBLAS,0.038402
512,cuBLAS,0.038683
512,cuBLAS,0.037841
512,cuBLAS,0.038111
512,cuBLAS,0.037029
512,cuBLAS,0.037069
512,cuBLAS,0.03692
