N,Function,Latency_ms,Estimation,Error
10,CUDA_Optimized,0.034024,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033572,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033502,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033714,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032831,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032911,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033303,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033162,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032852,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033563,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032862,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033252,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033393,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033593,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033684,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032641,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032962,0.0686761,8.64898e-05
10,CUDA_Optimized,0.03725,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033282,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033312,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033272,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032991,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032852,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033282,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033543,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035085,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034795,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034544,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033773,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033603,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033643,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032901,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033362,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033723,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033342,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033763,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033512,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033392,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033924,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033583,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033593,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033213,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033272,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032822,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032802,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033913,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033031,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033723,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034094,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033223,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033172,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032862,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032942,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033322,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034334,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033423,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032961,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033122,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033312,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033203,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032791,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033583,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034024,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033652,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033593,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033232,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033694,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033232,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033322,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033653,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034415,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034454,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034435,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034685,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034465,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034926,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034985,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033282,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033323,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032471,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032861,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033202,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032822,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032871,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033373,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033593,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033563,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033153,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032761,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034034,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033934,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033322,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033452,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033273,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032771,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033313,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033543,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034064,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033342,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033543,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032882,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033132,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033582,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033654,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033994,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032911,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033352,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032821,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032942,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033493,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033192,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033612,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033152,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033693,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033603,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033172,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033242,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032882,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033292,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.037701,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033313,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032841,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033272,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032912,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032862,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032741,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034695,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034674,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034645,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033813,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033233,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032912,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033122,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033974,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033673,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033523,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033132,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033252,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032731,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032981,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032962,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032981,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032981,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033002,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033232,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033253,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033092,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032972,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033182,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033333,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033182,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032881,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033283,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033222,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032941,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032891,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032802,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032832,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032931,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033673,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033042,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034204,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034073,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034335,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034745,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034644,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035015,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033864,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034094,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032791,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032851,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032911,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032892,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033373,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032781,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033342,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033253,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032831,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032922,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032771,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033573,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033302,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032822,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033303,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033222,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032872,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032891,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033613,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033322,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032941,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033343,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033272,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032812,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033222,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032971,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033362,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034094,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033363,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033403,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032801,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033191,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033613,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033863,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034735,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034545,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034855,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034915,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034825,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035366,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034485,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034535,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033723,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033573,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033452,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033343,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033333,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032871,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033122,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033683,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033232,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033633,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033172,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033263,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033302,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033191,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033092,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033282,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033313,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033613,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034555,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035116,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034715,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035116,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035105,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034775,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034775,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034155,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033292,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033293,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033422,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033402,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033263,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033573,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033483,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033253,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033352,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033864,0.0686761,8.64898e-05
10,CUDA_Optimized,0.035046,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034935,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034855,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034876,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034725,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034465,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034154,0.0686761,8.64898e-05
10,CUDA_Optimized,0.034595,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033813,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032871,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032991,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033042,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032711,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032831,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033472,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032942,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033061,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032862,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032922,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033273,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033152,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032561,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033131,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033232,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032922,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033042,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033583,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032941,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033492,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033053,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033001,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033132,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033092,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033042,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032812,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032901,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032922,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033162,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032822,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033272,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033213,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032981,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033002,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033222,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032872,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032842,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032711,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033042,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033071,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033071,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032881,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033313,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033152,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033403,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032892,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033312,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033322,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033033,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032931,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033353,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032972,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032902,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033432,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033263,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033113,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033062,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033113,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033182,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033092,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033052,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032882,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033152,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033151,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033072,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032681,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033133,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033142,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033202,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032981,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032831,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033744,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033502,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033051,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033032,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033222,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033112,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032982,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033111,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033202,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032972,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032972,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032932,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032751,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033262,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033012,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032951,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033312,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032852,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032931,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032961,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033192,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032992,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033313,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033463,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033002,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033282,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033663,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032511,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033102,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033332,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033082,0.0686761,8.64898e-05
10,CUDA_Optimized,0.03245,0.0686761,8.64898e-05
10,CUDA_Optimized,0.03177,0.0686761,8.64898e-05
10,CUDA_Optimized,0.03208,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032901,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032952,0.0686761,8.64898e-05
10,CUDA_Optimized,0.03212,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032692,0.0686761,8.64898e-05
10,CUDA_Optimized,0.032651,0.0686761,8.64898e-05
10,CUDA_Optimized,0.033022,0.0686761,8.64898e-05
