N,Function,Latency_ms,Estimation,Error_abs,Error_rel
1,P2_CUDA_Det,0.036939,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03701,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038882,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038662,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037951,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03776,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037731,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038021,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03751,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03749,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03733,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038091,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03737,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036979,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03759,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03723,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03758,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03792,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03716,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03734,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03742,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037691,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037711,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03773,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037671,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03715,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037831,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037511,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0379,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03726,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.039343,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038041,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037069,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038312,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03708,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037931,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037982,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037871,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03745,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03711,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03726,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038061,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038101,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03758,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037561,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037069,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037901,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037881,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03746,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0375,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0374,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03709,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037901,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037851,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03752,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03718,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03744,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037601,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038041,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037981,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038051,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03771,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03715,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037921,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037791,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037831,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037802,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03718,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037771,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03727,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03774,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037981,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037781,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037009,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037881,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037822,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037461,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037399,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037581,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037531,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037521,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037591,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037451,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0375,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03762,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038282,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037931,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03742,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0376,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03761,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038272,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038372,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03756,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03755,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038443,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038021,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037781,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03701,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03712,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037591,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03755,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03746,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03784,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038422,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03754,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038111,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036969,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037691,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037951,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037981,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037791,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037981,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038311,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038192,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03742,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037871,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037801,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037059,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0375,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.041348,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03758,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037189,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037561,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03758,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03733,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037451,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03743,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038021,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038683,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038352,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037059,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036939,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037531,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038221,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038453,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038573,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.039123,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038612,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0375,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037761,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037842,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03761,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038312,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03746,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038713,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037761,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0374,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036789,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03739,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03717,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03735,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037731,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03729,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0377,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037791,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037139,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037731,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038211,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037751,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037371,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037391,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03716,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037521,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037439,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037611,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037561,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037149,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038211,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03736,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037731,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037811,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037611,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037019,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03743,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03746,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03735,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0372,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03725,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03743,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03713,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037661,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037129,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037821,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03726,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03745,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03739,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038231,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03742,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03742,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037521,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03698,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037931,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037801,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037461,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037521,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037551,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.04263,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038312,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037029,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037099,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037059,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03763,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03718,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037831,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03762,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038232,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037791,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03755,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03752,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037961,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03745,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038311,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037801,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038002,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03712,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037501,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03738,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03744,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03734,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03737,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03776,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03709,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03743,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038292,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037931,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03758,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037169,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037991,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037981,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037951,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03763,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03762,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037871,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037851,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038071,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038011,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037661,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037902,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03744,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037901,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038843,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037861,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037661,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03756,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037871,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03704,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037239,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03724,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03778,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037009,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037671,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03756,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037801,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03738,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03744,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038191,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03749,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038442,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037741,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038041,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0372,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038753,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03754,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037731,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037951,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037089,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037079,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03739,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037089,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037079,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037661,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038523,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037401,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038122,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038212,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03723,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037651,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038331,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038402,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037971,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037531,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0372,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037951,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.039494,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038002,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037991,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037931,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037511,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037631,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03756,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038092,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037721,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037881,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03764,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03759,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037219,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03728,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03763,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038302,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037761,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037921,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037851,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038102,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03718,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037551,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03768,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037851,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037841,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038322,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.0375,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036779,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037911,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.036669,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037381,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03712,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037411,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037942,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037891,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03756,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037661,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.038031,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037941,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.037069,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03747,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03738,0.00377167,0.000533624,0.123946
1,P2_CUDA_Det,0.03748,0.00377167,0.000533624,0.123946
