N,Function,Latency_ms,Estimation,Error
10000,OpenMP_t32,0.108472,0.0667,0.0018896
10000,OpenMP_t32,0.108373,0.0667,0.0018896
10000,OpenMP_t32,0.107962,0.0667,0.0018896
10000,OpenMP_t32,0.108483,0.0667,0.0018896
10000,OpenMP_t32,0.107521,0.0667,0.0018896
10000,OpenMP_t32,0.107151,0.0667,0.0018896
10000,OpenMP_t32,0.108433,0.0667,0.0018896
10000,OpenMP_t32,0.108433,0.0667,0.0018896
10000,OpenMP_t32,0.11183,0.0667,0.0018896
10000,OpenMP_t32,0.108593,0.0667,0.0018896
10000,OpenMP_t32,0.107992,0.0667,0.0018896
10000,OpenMP_t32,0.107521,0.0667,0.0018896
10000,OpenMP_t32,0.124623,0.0667,0.0018896
10000,OpenMP_t32,0.108684,0.0667,0.0018896
10000,OpenMP_t32,0.108303,0.0667,0.0018896
10000,OpenMP_t32,0.107661,0.0667,0.0018896
10000,OpenMP_t32,0.107672,0.0667,0.0018896
10000,OpenMP_t32,0.111959,0.0667,0.0018896
10000,OpenMP_t32,0.10663,0.0667,0.0018896
10000,OpenMP_t32,0.107311,0.0667,0.0018896
10000,OpenMP_t32,0.107712,0.0667,0.0018896
10000,OpenMP_t32,0.107251,0.0667,0.0018896
10000,OpenMP_t32,0.107561,0.0667,0.0018896
10000,OpenMP_t32,0.107141,0.0667,0.0018896
10000,OpenMP_t32,0.108323,0.0667,0.0018896
10000,OpenMP_t32,0.107491,0.0667,0.0018896
10000,OpenMP_t32,0.111809,0.0667,0.0018896
10000,OpenMP_t32,0.108333,0.0667,0.0018896
10000,OpenMP_t32,0.109013,0.0667,0.0018896
10000,OpenMP_t32,0.10683,0.0667,0.0018896
10000,OpenMP_t32,0.106779,0.0667,0.0018896
10000,OpenMP_t32,0.107952,0.0667,0.0018896
10000,OpenMP_t32,0.108513,0.0667,0.0018896
10000,OpenMP_t32,0.107371,0.0667,0.0018896
10000,OpenMP_t32,0.108283,0.0667,0.0018896
10000,OpenMP_t32,0.108233,0.0667,0.0018896
10000,OpenMP_t32,0.107501,0.0667,0.0018896
10000,OpenMP_t32,0.108744,0.0667,0.0018896
10000,OpenMP_t32,0.108553,0.0667,0.0018896
10000,OpenMP_t32,0.107812,0.0667,0.0018896
10000,OpenMP_t32,0.107,0.0667,0.0018896
10000,OpenMP_t32,0.107251,0.0667,0.0018896
10000,OpenMP_t32,0.108463,0.0667,0.0018896
10000,OpenMP_t32,0.107551,0.0667,0.0018896
10000,OpenMP_t32,0.108593,0.0667,0.0018896
10000,OpenMP_t32,0.110267,0.0667,0.0018896
10000,OpenMP_t32,0.107982,0.0667,0.0018896
10000,OpenMP_t32,0.108673,0.0667,0.0018896
10000,OpenMP_t32,0.114904,0.0667,0.0018896
10000,OpenMP_t32,0.108042,0.0667,0.0018896
10000,OpenMP_t32,0.108844,0.0667,0.0018896
10000,OpenMP_t32,0.107741,0.0667,0.0018896
10000,OpenMP_t32,0.107651,0.0667,0.0018896
10000,OpenMP_t32,0.107481,0.0667,0.0018896
10000,OpenMP_t32,0.110336,0.0667,0.0018896
10000,OpenMP_t32,0.108583,0.0667,0.0018896
10000,OpenMP_t32,0.108593,0.0667,0.0018896
10000,OpenMP_t32,0.10683,0.0667,0.0018896
10000,OpenMP_t32,0.10706,0.0667,0.0018896
10000,OpenMP_t32,0.108664,0.0667,0.0018896
10000,OpenMP_t32,0.108403,0.0667,0.0018896
10000,OpenMP_t32,0.107852,0.0667,0.0018896
10000,OpenMP_t32,0.108633,0.0667,0.0018896
10000,OpenMP_t32,0.110917,0.0667,0.0018896
10000,OpenMP_t32,0.108323,0.0667,0.0018896
10000,OpenMP_t32,0.107922,0.0667,0.0018896
10000,OpenMP_t32,0.107111,0.0667,0.0018896
10000,OpenMP_t32,0.10728,0.0667,0.0018896
10000,OpenMP_t32,0.108333,0.0667,0.0018896
10000,OpenMP_t32,0.108553,0.0667,0.0018896
10000,OpenMP_t32,0.10686,0.0667,0.0018896
10000,OpenMP_t32,0.108042,0.0667,0.0018896
10000,OpenMP_t32,0.109185,0.0667,0.0018896
10000,OpenMP_t32,0.107351,0.0667,0.0018896
10000,OpenMP_t32,0.108733,0.0667,0.0018896
10000,OpenMP_t32,0.108573,0.0667,0.0018896
10000,OpenMP_t32,0.108443,0.0667,0.0018896
10000,OpenMP_t32,0.108353,0.0667,0.0018896
10000,OpenMP_t32,0.108623,0.0667,0.0018896
10000,OpenMP_t32,0.108684,0.0667,0.0018896
10000,OpenMP_t32,0.107291,0.0667,0.0018896
10000,OpenMP_t32,0.108473,0.0667,0.0018896
10000,OpenMP_t32,0.109916,0.0667,0.0018896
10000,OpenMP_t32,0.108072,0.0667,0.0018896
10000,OpenMP_t32,0.108453,0.0667,0.0018896
10000,OpenMP_t32,0.11237,0.0667,0.0018896
10000,OpenMP_t32,0.108473,0.0667,0.0018896
10000,OpenMP_t32,0.10702,0.0667,0.0018896
10000,OpenMP_t32,0.108864,0.0667,0.0018896
10000,OpenMP_t32,0.108514,0.0667,0.0018896
10000,OpenMP_t32,0.108693,0.0667,0.0018896
10000,OpenMP_t32,0.112982,0.0667,0.0018896
10000,OpenMP_t32,0.107491,0.0667,0.0018896
10000,OpenMP_t32,0.107572,0.0667,0.0018896
10000,OpenMP_t32,0.108753,0.0667,0.0018896
10000,OpenMP_t32,0.121968,0.0667,0.0018896
10000,OpenMP_t32,0.136505,0.0667,0.0018896
10000,OpenMP_t32,0.137968,0.0667,0.0018896
10000,OpenMP_t32,0.136675,0.0667,0.0018896
10000,OpenMP_t32,0.109214,0.0667,0.0018896
10000,OpenMP_t32,0.108813,0.0667,0.0018896
10000,OpenMP_t32,0.109084,0.0667,0.0018896
10000,OpenMP_t32,0.108874,0.0667,0.0018896
10000,OpenMP_t32,0.108823,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108512,0.0667,0.0018896
10000,OpenMP_t32,0.108402,0.0667,0.0018896
10000,OpenMP_t32,0.108282,0.0667,0.0018896
10000,OpenMP_t32,0.110988,0.0667,0.0018896
10000,OpenMP_t32,0.108563,0.0667,0.0018896
10000,OpenMP_t32,0.108493,0.0667,0.0018896
10000,OpenMP_t32,0.108703,0.0667,0.0018896
10000,OpenMP_t32,0.108443,0.0667,0.0018896
10000,OpenMP_t32,0.108333,0.0667,0.0018896
10000,OpenMP_t32,0.108302,0.0667,0.0018896
10000,OpenMP_t32,0.108523,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.108914,0.0667,0.0018896
10000,OpenMP_t32,0.109174,0.0667,0.0018896
10000,OpenMP_t32,0.108853,0.0667,0.0018896
10000,OpenMP_t32,0.108432,0.0667,0.0018896
10000,OpenMP_t32,0.112922,0.0667,0.0018896
10000,OpenMP_t32,0.107802,0.0667,0.0018896
10000,OpenMP_t32,0.108413,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108784,0.0667,0.0018896
10000,OpenMP_t32,0.108433,0.0667,0.0018896
10000,OpenMP_t32,0.10703,0.0667,0.0018896
10000,OpenMP_t32,0.10745,0.0667,0.0018896
10000,OpenMP_t32,0.108653,0.0667,0.0018896
10000,OpenMP_t32,0.10692,0.0667,0.0018896
10000,OpenMP_t32,0.108252,0.0667,0.0018896
10000,OpenMP_t32,0.107621,0.0667,0.0018896
10000,OpenMP_t32,0.107922,0.0667,0.0018896
10000,OpenMP_t32,0.10705,0.0667,0.0018896
10000,OpenMP_t32,0.107752,0.0667,0.0018896
10000,OpenMP_t32,0.108453,0.0667,0.0018896
10000,OpenMP_t32,0.107061,0.0667,0.0018896
10000,OpenMP_t32,0.109995,0.0667,0.0018896
10000,OpenMP_t32,0.10719,0.0667,0.0018896
10000,OpenMP_t32,0.10702,0.0667,0.0018896
10000,OpenMP_t32,0.108673,0.0667,0.0018896
10000,OpenMP_t32,0.107592,0.0667,0.0018896
10000,OpenMP_t32,0.107471,0.0667,0.0018896
10000,OpenMP_t32,0.108634,0.0667,0.0018896
10000,OpenMP_t32,0.112971,0.0667,0.0018896
10000,OpenMP_t32,0.107842,0.0667,0.0018896
10000,OpenMP_t32,0.107712,0.0667,0.0018896
10000,OpenMP_t32,0.107571,0.0667,0.0018896
10000,OpenMP_t32,0.10749,0.0667,0.0018896
10000,OpenMP_t32,0.10721,0.0667,0.0018896
10000,OpenMP_t32,0.107581,0.0667,0.0018896
10000,OpenMP_t32,0.107481,0.0667,0.0018896
10000,OpenMP_t32,0.107512,0.0667,0.0018896
10000,OpenMP_t32,0.108072,0.0667,0.0018896
10000,OpenMP_t32,0.107972,0.0667,0.0018896
10000,OpenMP_t32,0.10674,0.0667,0.0018896
10000,OpenMP_t32,0.107862,0.0667,0.0018896
10000,OpenMP_t32,0.111469,0.0667,0.0018896
10000,OpenMP_t32,0.107701,0.0667,0.0018896
10000,OpenMP_t32,0.108513,0.0667,0.0018896
10000,OpenMP_t32,0.10711,0.0667,0.0018896
10000,OpenMP_t32,0.107922,0.0667,0.0018896
10000,OpenMP_t32,0.10714,0.0667,0.0018896
10000,OpenMP_t32,0.11179,0.0667,0.0018896
10000,OpenMP_t32,0.10718,0.0667,0.0018896
10000,OpenMP_t32,0.108472,0.0667,0.0018896
10000,OpenMP_t32,0.108434,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108232,0.0667,0.0018896
10000,OpenMP_t32,0.107131,0.0667,0.0018896
10000,OpenMP_t32,0.107,0.0667,0.0018896
10000,OpenMP_t32,0.108723,0.0667,0.0018896
10000,OpenMP_t32,0.108263,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108363,0.0667,0.0018896
10000,OpenMP_t32,0.108112,0.0667,0.0018896
10000,OpenMP_t32,0.1071,0.0667,0.0018896
10000,OpenMP_t32,0.108062,0.0667,0.0018896
10000,OpenMP_t32,0.106829,0.0667,0.0018896
10000,OpenMP_t32,0.108002,0.0667,0.0018896
10000,OpenMP_t32,0.108403,0.0667,0.0018896
10000,OpenMP_t32,0.11249,0.0667,0.0018896
10000,OpenMP_t32,0.108292,0.0667,0.0018896
10000,OpenMP_t32,0.107421,0.0667,0.0018896
10000,OpenMP_t32,0.108974,0.0667,0.0018896
10000,OpenMP_t32,0.114234,0.0667,0.0018896
10000,OpenMP_t32,0.108493,0.0667,0.0018896
10000,OpenMP_t32,0.107411,0.0667,0.0018896
10000,OpenMP_t32,0.108012,0.0667,0.0018896
10000,OpenMP_t32,0.107351,0.0667,0.0018896
10000,OpenMP_t32,0.108764,0.0667,0.0018896
10000,OpenMP_t32,0.107702,0.0667,0.0018896
10000,OpenMP_t32,0.10712,0.0667,0.0018896
10000,OpenMP_t32,0.10734,0.0667,0.0018896
10000,OpenMP_t32,0.111157,0.0667,0.0018896
10000,OpenMP_t32,0.107251,0.0667,0.0018896
10000,OpenMP_t32,0.10705,0.0667,0.0018896
10000,OpenMP_t32,0.10718,0.0667,0.0018896
10000,OpenMP_t32,0.10717,0.0667,0.0018896
10000,OpenMP_t32,0.10692,0.0667,0.0018896
10000,OpenMP_t32,0.111699,0.0667,0.0018896
10000,OpenMP_t32,0.108473,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108754,0.0667,0.0018896
10000,OpenMP_t32,0.108573,0.0667,0.0018896
10000,OpenMP_t32,0.108823,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.10726,0.0667,0.0018896
10000,OpenMP_t32,0.108563,0.0667,0.0018896
10000,OpenMP_t32,0.107781,0.0667,0.0018896
10000,OpenMP_t32,0.108182,0.0667,0.0018896
10000,OpenMP_t32,0.107211,0.0667,0.0018896
10000,OpenMP_t32,0.107922,0.0667,0.0018896
10000,OpenMP_t32,0.108914,0.0667,0.0018896
10000,OpenMP_t32,0.108493,0.0667,0.0018896
10000,OpenMP_t32,0.108443,0.0667,0.0018896
10000,OpenMP_t32,0.107191,0.0667,0.0018896
10000,OpenMP_t32,0.108673,0.0667,0.0018896
10000,OpenMP_t32,0.111048,0.0667,0.0018896
10000,OpenMP_t32,0.108352,0.0667,0.0018896
10000,OpenMP_t32,0.107671,0.0667,0.0018896
10000,OpenMP_t32,0.10711,0.0667,0.0018896
10000,OpenMP_t32,0.107711,0.0667,0.0018896
10000,OpenMP_t32,0.10715,0.0667,0.0018896
10000,OpenMP_t32,0.1072,0.0667,0.0018896
10000,OpenMP_t32,0.10705,0.0667,0.0018896
10000,OpenMP_t32,0.10704,0.0667,0.0018896
10000,OpenMP_t32,0.115216,0.0667,0.0018896
10000,OpenMP_t32,0.107501,0.0667,0.0018896
10000,OpenMP_t32,0.10705,0.0667,0.0018896
10000,OpenMP_t32,0.107872,0.0667,0.0018896
10000,OpenMP_t32,0.114745,0.0667,0.0018896
10000,OpenMP_t32,0.108463,0.0667,0.0018896
10000,OpenMP_t32,0.10709,0.0667,0.0018896
10000,OpenMP_t32,0.10728,0.0667,0.0018896
10000,OpenMP_t32,0.108554,0.0667,0.0018896
10000,OpenMP_t32,0.108463,0.0667,0.0018896
10000,OpenMP_t32,0.115556,0.0667,0.0018896
10000,OpenMP_t32,0.113492,0.0667,0.0018896
10000,OpenMP_t32,0.108964,0.0667,0.0018896
10000,OpenMP_t32,0.108383,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.108363,0.0667,0.0018896
10000,OpenMP_t32,0.109004,0.0667,0.0018896
10000,OpenMP_t32,0.108694,0.0667,0.0018896
10000,OpenMP_t32,0.108473,0.0667,0.0018896
10000,OpenMP_t32,0.111248,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.108523,0.0667,0.0018896
10000,OpenMP_t32,0.108503,0.0667,0.0018896
10000,OpenMP_t32,0.108483,0.0667,0.0018896
10000,OpenMP_t32,0.108924,0.0667,0.0018896
10000,OpenMP_t32,0.108322,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.108373,0.0667,0.0018896
10000,OpenMP_t32,0.108473,0.0667,0.0018896
10000,OpenMP_t32,0.108122,0.0667,0.0018896
10000,OpenMP_t32,0.10697,0.0667,0.0018896
10000,OpenMP_t32,0.10671,0.0667,0.0018896
10000,OpenMP_t32,0.10702,0.0667,0.0018896
10000,OpenMP_t32,0.108493,0.0667,0.0018896
10000,OpenMP_t32,0.108413,0.0667,0.0018896
10000,OpenMP_t32,0.108513,0.0667,0.0018896
10000,OpenMP_t32,0.108262,0.0667,0.0018896
10000,OpenMP_t32,0.11188,0.0667,0.0018896
10000,OpenMP_t32,0.108813,0.0667,0.0018896
10000,OpenMP_t32,0.108684,0.0667,0.0018896
10000,OpenMP_t32,0.111468,0.0667,0.0018896
10000,OpenMP_t32,0.10732,0.0667,0.0018896
10000,OpenMP_t32,0.107521,0.0667,0.0018896
10000,OpenMP_t32,0.108152,0.0667,0.0018896
10000,OpenMP_t32,0.107782,0.0667,0.0018896
10000,OpenMP_t32,0.108062,0.0667,0.0018896
10000,OpenMP_t32,0.108392,0.0667,0.0018896
10000,OpenMP_t32,0.107751,0.0667,0.0018896
10000,OpenMP_t32,0.108584,0.0667,0.0018896
10000,OpenMP_t32,0.108613,0.0667,0.0018896
10000,OpenMP_t32,0.107241,0.0667,0.0018896
10000,OpenMP_t32,0.108243,0.0667,0.0018896
10000,OpenMP_t32,0.107581,0.0667,0.0018896
10000,OpenMP_t32,0.108684,0.0667,0.0018896
10000,OpenMP_t32,0.108483,0.0667,0.0018896
10000,OpenMP_t32,0.108543,0.0667,0.0018896
10000,OpenMP_t32,0.111449,0.0667,0.0018896
10000,OpenMP_t32,0.108423,0.0667,0.0018896
10000,OpenMP_t32,0.107621,0.0667,0.0018896
10000,OpenMP_t32,0.107301,0.0667,0.0018896
10000,OpenMP_t32,0.10701,0.0667,0.0018896
10000,OpenMP_t32,0.109054,0.0667,0.0018896
10000,OpenMP_t32,0.108453,0.0667,0.0018896
10000,OpenMP_t32,0.108373,0.0667,0.0018896
10000,OpenMP_t32,0.108292,0.0667,0.0018896
10000,OpenMP_t32,0.10706,0.0667,0.0018896
10000,OpenMP_t32,0.10696,0.0667,0.0018896
10000,OpenMP_t32,0.108594,0.0667,0.0018896
10000,OpenMP_t32,0.10704,0.0667,0.0018896
10000,OpenMP_t32,0.108012,0.0667,0.0018896
10000,OpenMP_t32,0.107111,0.0667,0.0018896
10000,OpenMP_t32,0.10704,0.0667,0.0018896
10000,OpenMP_t32,0.107571,0.0667,0.0018896
10000,OpenMP_t32,0.107231,0.0667,0.0018896
10000,OpenMP_t32,0.111168,0.0667,0.0018896
10000,OpenMP_t32,0.10696,0.0667,0.0018896
10000,OpenMP_t32,0.107161,0.0667,0.0018896
10000,OpenMP_t32,0.11252,0.0667,0.0018896
10000,OpenMP_t32,0.10697,0.0667,0.0018896
10000,OpenMP_t32,0.108523,0.0667,0.0018896
10000,OpenMP_t32,0.108784,0.0667,0.0018896
10000,OpenMP_t64,0.096911,0.0686,1.04e-05
10000,OpenMP_t64,0.092303,0.0686,1.04e-05
10000,OpenMP_t64,0.093855,0.0686,1.04e-05
10000,OpenMP_t64,0.092563,0.0686,1.04e-05
10000,OpenMP_t64,0.093605,0.0686,1.04e-05
10000,OpenMP_t64,0.091932,0.0686,1.04e-05
10000,OpenMP_t64,0.092093,0.0686,1.04e-05
10000,OpenMP_t64,0.092232,0.0686,1.04e-05
10000,OpenMP_t64,0.091591,0.0686,1.04e-05
10000,OpenMP_t64,0.095849,0.0686,1.04e-05
10000,OpenMP_t64,0.092273,0.0686,1.04e-05
10000,OpenMP_t64,0.091752,0.0686,1.04e-05
10000,OpenMP_t64,0.091822,0.0686,1.04e-05
10000,OpenMP_t64,0.092193,0.0686,1.04e-05
10000,OpenMP_t64,0.092122,0.0686,1.04e-05
10000,OpenMP_t64,0.091661,0.0686,1.04e-05
10000,OpenMP_t64,0.092203,0.0686,1.04e-05
10000,OpenMP_t64,0.092012,0.0686,1.04e-05
10000,OpenMP_t64,0.091932,0.0686,1.04e-05
10000,OpenMP_t64,0.092002,0.0686,1.04e-05
10000,OpenMP_t64,0.091963,0.0686,1.04e-05
10000,OpenMP_t64,0.091792,0.0686,1.04e-05
10000,OpenMP_t64,0.092132,0.0686,1.04e-05
10000,OpenMP_t64,0.091901,0.0686,1.04e-05
10000,OpenMP_t64,0.092162,0.0686,1.04e-05
10000,OpenMP_t64,0.092503,0.0686,1.04e-05
10000,OpenMP_t64,0.092122,0.0686,1.04e-05
10000,OpenMP_t64,0.092133,0.0686,1.04e-05
10000,OpenMP_t64,0.092152,0.0686,1.04e-05
10000,OpenMP_t64,0.092242,0.0686,1.04e-05
10000,OpenMP_t64,0.092073,0.0686,1.04e-05
10000,OpenMP_t64,0.092002,0.0686,1.04e-05
10000,OpenMP_t64,0.091672,0.0686,1.04e-05
10000,OpenMP_t64,0.091742,0.0686,1.04e-05
10000,OpenMP_t64,0.091351,0.0686,1.04e-05
10000,OpenMP_t64,0.091972,0.0686,1.04e-05
10000,OpenMP_t64,0.091852,0.0686,1.04e-05
10000,OpenMP_t64,0.091261,0.0686,1.04e-05
10000,OpenMP_t64,0.091962,0.0686,1.04e-05
10000,OpenMP_t64,0.092272,0.0686,1.04e-05
10000,OpenMP_t64,0.091882,0.0686,1.04e-05
10000,OpenMP_t64,0.092142,0.0686,1.04e-05
10000,OpenMP_t64,0.098465,0.0686,1.04e-05
10000,OpenMP_t64,0.102572,0.0686,1.04e-05
10000,OpenMP_t64,0.092463,0.0686,1.04e-05
10000,OpenMP_t64,0.092243,0.0686,1.04e-05
10000,OpenMP_t64,0.092482,0.0686,1.04e-05
10000,OpenMP_t64,0.092142,0.0686,1.04e-05
10000,OpenMP_t64,0.092252,0.0686,1.04e-05
10000,OpenMP_t64,0.091942,0.0686,1.04e-05
10000,OpenMP_t64,0.091771,0.0686,1.04e-05
10000,OpenMP_t64,0.091902,0.0686,1.04e-05
10000,OpenMP_t64,0.092573,0.0686,1.04e-05
10000,OpenMP_t64,0.092744,0.0686,1.04e-05
10000,OpenMP_t64,0.092564,0.0686,1.04e-05
10000,OpenMP_t64,0.092062,0.0686,1.04e-05
10000,OpenMP_t64,0.092392,0.0686,1.04e-05
10000,OpenMP_t64,0.092202,0.0686,1.04e-05
10000,OpenMP_t64,0.092163,0.0686,1.04e-05
10000,OpenMP_t64,0.092082,0.0686,1.04e-05
10000,OpenMP_t64,0.092422,0.0686,1.04e-05
10000,OpenMP_t64,0.092603,0.0686,1.04e-05
10000,OpenMP_t64,0.091931,0.0686,1.04e-05
10000,OpenMP_t64,0.095228,0.0686,1.04e-05
10000,OpenMP_t64,0.092413,0.0686,1.04e-05
10000,OpenMP_t64,0.091952,0.0686,1.04e-05
10000,OpenMP_t64,0.091872,0.0686,1.04e-05
10000,OpenMP_t64,0.091942,0.0686,1.04e-05
10000,OpenMP_t64,0.092222,0.0686,1.04e-05
10000,OpenMP_t64,0.092042,0.0686,1.04e-05
10000,OpenMP_t64,0.092423,0.0686,1.04e-05
10000,OpenMP_t64,0.091832,0.0686,1.04e-05
10000,OpenMP_t64,0.092183,0.0686,1.04e-05
10000,OpenMP_t64,0.092243,0.0686,1.04e-05
10000,OpenMP_t64,0.091862,0.0686,1.04e-05
10000,OpenMP_t64,0.092012,0.0686,1.04e-05
10000,OpenMP_t64,0.091732,0.0686,1.04e-05
10000,OpenMP_t64,0.091852,0.0686,1.04e-05
10000,OpenMP_t64,0.091903,0.0686,1.04e-05
10000,OpenMP_t64,0.091751,0.0686,1.04e-05
10000,OpenMP_t64,0.091651,0.0686,1.04e-05
10000,OpenMP_t64,0.092332,0.0686,1.04e-05
10000,OpenMP_t64,0.091912,0.0686,1.04e-05
10000,OpenMP_t64,0.092252,0.0686,1.04e-05
10000,OpenMP_t64,0.091541,0.0686,1.04e-05
10000,OpenMP_t64,0.10123,0.0686,1.04e-05
10000,OpenMP_t64,0.10164,0.0686,1.04e-05
10000,OpenMP_t64,0.092333,0.0686,1.04e-05
10000,OpenMP_t64,0.092562,0.0686,1.04e-05
10000,OpenMP_t64,0.092323,0.0686,1.04e-05
10000,OpenMP_t64,0.092082,0.0686,1.04e-05
10000,OpenMP_t64,0.092874,0.0686,1.04e-05
10000,OpenMP_t64,0.091892,0.0686,1.04e-05
10000,OpenMP_t64,0.092803,0.0686,1.04e-05
10000,OpenMP_t64,0.092383,0.0686,1.04e-05
10000,OpenMP_t64,0.092463,0.0686,1.04e-05
10000,OpenMP_t64,0.094908,0.0686,1.04e-05
10000,OpenMP_t64,0.092273,0.0686,1.04e-05
10000,OpenMP_t64,0.091802,0.0686,1.04e-05
10000,OpenMP_t64,0.092082,0.0686,1.04e-05
10000,OpenMP_t64,0.091972,0.0686,1.04e-05
10000,OpenMP_t64,0.092142,0.0686,1.04e-05
10000,OpenMP_t64,0.092302,0.0686,1.04e-05
10000,OpenMP_t64,0.092042,0.0686,1.04e-05
10000,OpenMP_t64,0.091872,0.0686,1.04e-05
10000,OpenMP_t64,0.091962,0.0686,1.04e-05
10000,OpenMP_t64,0.095498,0.0686,1.04e-05
10000,OpenMP_t64,0.099846,0.0686,1.04e-05
10000,OpenMP_t64,0.092583,0.0686,1.04e-05
10000,OpenMP_t64,0.092083,0.0686,1.04e-05
10000,OpenMP_t64,0.092313,0.0686,1.04e-05
10000,OpenMP_t64,0.092373,0.0686,1.04e-05
10000,OpenMP_t64,0.092172,0.0686,1.04e-05
10000,OpenMP_t64,0.092904,0.0686,1.04e-05
10000,OpenMP_t64,0.092533,0.0686,1.04e-05
10000,OpenMP_t64,0.092323,0.0686,1.04e-05
10000,OpenMP_t64,0.092433,0.0686,1.04e-05
10000,OpenMP_t64,0.095338,0.0686,1.04e-05
10000,OpenMP_t64,0.092684,0.0686,1.04e-05
10000,OpenMP_t64,0.092082,0.0686,1.04e-05
10000,OpenMP_t64,0.091711,0.0686,1.04e-05
10000,OpenMP_t64,0.092122,0.0686,1.04e-05
10000,OpenMP_t64,0.091862,0.0686,1.04e-05
10000,OpenMP_t64,0.092052,0.0686,1.04e-05
10000,OpenMP_t64,0.092252,0.0686,1.04e-05
10000,OpenMP_t64,0.092252,0.0686,1.04e-05
10000,OpenMP_t64,0.091841,0.0686,1.04e-05
10000,OpenMP_t64,0.091831,0.0686,1.04e-05
10000,OpenMP_t64,0.091862,0.0686,1.04e-05
10000,OpenMP_t64,0.09615,0.0686,1.04e-05
10000,OpenMP_t64,0.092543,0.0686,1.04e-05
10000,OpenMP_t64,0.092242,0.0686,1.04e-05
10000,OpenMP_t64,0.092453,0.0686,1.04e-05
10000,OpenMP_t64,0.092523,0.0686,1.04e-05
10000,OpenMP_t64,0.092333,0.0686,1.04e-05
10000,OpenMP_t64,0.092433,0.0686,1.04e-05
10000,OpenMP_t64,0.092053,0.0686,1.04e-05
10000,OpenMP_t64,0.092242,0.0686,1.04e-05
10000,OpenMP_t64,0.092823,0.0686,1.04e-05
10000,OpenMP_t64,0.099125,0.0686,1.04e-05
10000,OpenMP_t64,0.093566,0.0686,1.04e-05
10000,OpenMP_t64,0.092162,0.0686,1.04e-05
10000,OpenMP_t64,0.092422,0.0686,1.04e-05
10000,OpenMP_t64,0.092353,0.0686,1.04e-05
10000,OpenMP_t64,0.092233,0.0686,1.04e-05
10000,OpenMP_t64,0.092202,0.0686,1.04e-05
10000,OpenMP_t64,0.092033,0.0686,1.04e-05
10000,OpenMP_t64,0.092503,0.0686,1.04e-05
10000,OpenMP_t64,0.092363,0.0686,1.04e-05
10000,OpenMP_t64,0.093114,0.0686,1.04e-05
10000,OpenMP_t64,0.093856,0.0686,1.04e-05
10000,OpenMP_t64,0.092332,0.0686,1.04e-05
10000,OpenMP_t64,0.092653,0.0686,1.04e-05
10000,OpenMP_t64,0.1067,0.0686,1.04e-05
10000,OpenMP_t64,0.091802,0.0686,1.04e-05
10000,OpenMP_t64,0.097351,0.0686,1.04e-05
10000,OpenMP_t64,0.113652,0.0686,1.04e-05
10000,OpenMP_t64,0.099005,0.0686,1.04e-05
10000,OpenMP_t64,0.098535,0.0686,1.04e-05
10000,OpenMP_t64,0.092162,0.0686,1.04e-05
10000,OpenMP_t64,0.114844,0.0686,1.04e-05
10000,OpenMP_t64,0.092944,0.0686,1.04e-05
10000,OpenMP_t64,0.092052,0.0686,1.04e-05
10000,OpenMP_t64,0.092392,0.0686,1.04e-05
10000,OpenMP_t64,0.092763,0.0686,1.04e-05
10000,OpenMP_t64,0.092272,0.0686,1.04e-05
10000,OpenMP_t64,0.092093,0.0686,1.04e-05
10000,OpenMP_t64,0.092052,0.0686,1.04e-05
10000,OpenMP_t64,0.092062,0.0686,1.04e-05
10000,OpenMP_t64,0.092353,0.0686,1.04e-05
10000,OpenMP_t64,0.098174,0.0686,1.04e-05
10000,OpenMP_t64,0.117169,0.0686,1.04e-05
10000,OpenMP_t64,0.100769,0.0686,1.04e-05
10000,OpenMP_t64,0.093325,0.0686,1.04e-05
10000,OpenMP_t64,0.093415,0.0686,1.04e-05
10000,OpenMP_t64,0.093164,0.0686,1.04e-05
10000,OpenMP_t64,0.092884,0.0686,1.04e-05
10000,OpenMP_t64,0.093144,0.0686,1.04e-05
10000,OpenMP_t64,0.092744,0.0686,1.04e-05
10000,OpenMP_t64,0.093335,0.0686,1.04e-05
10000,OpenMP_t64,0.093014,0.0686,1.04e-05
10000,OpenMP_t64,0.093124,0.0686,1.04e-05
10000,OpenMP_t64,0.092363,0.0686,1.04e-05
